year,circuit,overtaking_driver_number,overtaken_driver_number,overtaking_acronym,overtaken_acronym,events,clean_events
2023,Zandvoort,16,10,LEC,GAS,1,0
2023,Zandvoort,16,14,LEC,ALO,2,0
2023,Zandvoort,16,18,LEC,STR,1,0
2023,Zandvoort,16,20,LEC,MAG,2,0
2023,Zandvoort,16,22,LEC,TSU,1,0
2023,Zandvoort,16,23,LEC,ALB,1,1
2023,Zandvoort,16,24,LEC,ZHO,3,0
2023,Zandvoort,16,27,LEC,HUL,1,1
2023,Zandvoort,16,31,LEC,OCO,2,0
2023,Zandvoort,16,40,LEC,LAW,3,2
2023,Zandvoort,16,44,LEC,HAM,1,1
2023,Zandvoort,16,55,LEC,SAI,2,0
2023,Zandvoort,16,63,LEC,RUS,1,0
2023,Zandvoort,16,77,LEC,BOT,1,1
2023,Zandvoort,16,81,LEC,PIA,3,0
2023,Zandvoort,18,1,STR,VER,1,0
2023,Zandvoort,18,2,STR,SAR,2,0
2023,Zandvoort,18,4,STR,NOR,1,0
2023,Zandvoort,18,10,STR,GAS,1,1
2023,Zandvoort,18,11,STR,PER,1,0
2023,Zandvoort,18,14,STR,ALO,1,0
2023,Zandvoort,18,16,STR,LEC,2,1
2023,Zandvoort,18,20,STR,MAG,1,1
2023,Zandvoort,18,22,STR,TSU,1,1
2023,Zandvoort,18,24,STR,ZHO,1,1
2023,Zandvoort,18,27,STR,HUL,4,2
2023,Zandvoort,18,40,STR,LAW,2,1
2023,Zandvoort,18,55,STR,SAI,1,0
2023,Zandvoort,18,63,STR,RUS,1,0
2023,Zandvoort,18,77,STR,BOT,1,0
2023,Zandvoort,18,81,STR,PIA,1,0
2023,Zandvoort,20,2,MAG,SAR,1,1
2023,Zandvoort,20,4,MAG,NOR,2,0
2023,Zandvoort,20,16,MAG,LEC,2,1
2023,Zandvoort,20,18,MAG,STR,1,1
2023,Zandvoort,20,22,MAG,TSU,1,0
2023,Zandvoort,20,23,MAG,ALB,1,1
2023,Zandvoort,20,24,MAG,ZHO,1,0
2023,Zandvoort,20,27,MAG,HUL,2,0
2023,Zandvoort,20,31,MAG,OCO,2,0
2023,Zandvoort,20,40,MAG,LAW,3,0
2023,Zandvoort,20,44,MAG,HAM,1,0
2023,Zandvoort,20,63,MAG,RUS,2,0
2023,Zandvoort,20,77,MAG,BOT,3,2
2023,Zandvoort,20,81,MAG,PIA,2,2
2023,Zandvoort,22,2,TSU,SAR,1,1
2023,Zandvoort,22,4,TSU,NOR,1,0
2023,Zandvoort,22,10,TSU,GAS,1,0
2023,Zandvoort,22,14,TSU,ALO,1,0
2023,Zandvoort,22,16,TSU,LEC,1,0
2023,Zandvoort,22,18,TSU,STR,1,1
2023,Zandvoort,22,20,TSU,MAG,1,1
2023,Zandvoort,22,23,TSU,ALB,3,1
2023,Zandvoort,22,24,TSU,ZHO,1,1
2023,Zandvoort,22,27,TSU,HUL,1,1
2023,Zandvoort,22,31,TSU,OCO,3,1
2023,Zandvoort,22,40,TSU,LAW,1,1
2023,Zandvoort,22,44,TSU,HAM,1,0
2023,Zandvoort,22,55,TSU,SAI,2,0
2023,Zandvoort,22,63,TSU,RUS,2,0
2023,Zandvoort,22,77,TSU,BOT,1,1
2023,Zandvoort,22,81,TSU,PIA,2,1
2023,Zandvoort,23,1,ALB,VER,1,0
2023,Zandvoort,23,4,ALB,NOR,2,0
2023,Zandvoort,23,10,ALB,GAS,1,0
2023,Zandvoort,23,11,ALB,PER,1,0
2023,Zandvoort,23,14,ALB,ALO,1,0
2023,Zandvoort,23,16,ALB,LEC,1,0
2023,Zandvoort,23,20,ALB,MAG,1,1
2023,Zandvoort,23,22,ALB,TSU,3,3
2023,Zandvoort,23,24,ALB,ZHO,1,1
2023,Zandvoort,23,27,ALB,HUL,1,0
2023,Zandvoort,23,31,ALB,OCO,1,1
2023,Zandvoort,23,40,ALB,LAW,1,0
2023,Zandvoort,23,44,ALB,HAM,2,0
2023,Zandvoort,23,55,ALB,SAI,3,1
2023,Zandvoort,23,63,ALB,RUS,4,1
2023,Zandvoort,23,81,ALB,PIA,1,0
2023,Zandvoort,24,1,ZHO,VER,1,0
2023,Zandvoort,24,2,ZHO,SAR,2,0
2023,Zandvoort,24,4,ZHO,NOR,1,0
2023,Zandvoort,24,10,ZHO,GAS,1,0
2023,Zandvoort,24,14,ZHO,ALO,1,0
2023,Zandvoort,24,16,ZHO,LEC,3,1
2023,Zandvoort,24,18,ZHO,STR,1,1
2023,Zandvoort,24,23,ZHO,ALB,1,1
2023,Zandvoort,24,27,ZHO,HUL,2,0
2023,Zandvoort,24,31,ZHO,OCO,1,0
2023,Zandvoort,24,40,ZHO,LAW,1,1
2023,Zandvoort,24,44,ZHO,HAM,1,0
2023,Zandvoort,24,55,ZHO,SAI,1,0
2023,Zandvoort,24,63,ZHO,RUS,1,1
2023,Zandvoort,24,77,ZHO,BOT,2,0
2023,Zandvoort,24,81,ZHO,PIA,2,0
2023,Zandvoort,27,1,HUL,VER,1,0
2023,Zandvoort,27,2,HUL,SAR,1,0
2023,Zandvoort,27,4,HUL,NOR,2,0
2023,Zandvoort,27,10,HUL,GAS,1,0
2023,Zandvoort,27,11,HUL,PER,1,0
2023,Zandvoort,27,14,HUL,ALO,1,0
2023,Zandvoort,27,16,HUL,LEC,2,1
2023,Zandvoort,27,18,HUL,STR,4,1
2023,Zandvoort,27,20,HUL,MAG,2,1
2023,Zandvoort,27,22,HUL,TSU,1,1
2023,Zandvoort,27,23,HUL,ALB,1,0
2023,Zandvoort,27,24,HUL,ZHO,2,1
2023,Zandvoort,27,31,HUL,OCO,2,0
2023,Zandvoort,27,40,HUL,LAW,1,0
2023,Zandvoort,27,44,HUL,HAM,3,0
2023,Zandvoort,27,55,HUL,SAI,1,0
2023,Zandvoort,27,63,HUL,RUS,3,0
2023,Zandvoort,27,77,HUL,BOT,1,1
2023,Zandvoort,27,81,HUL,PIA,2,0
2023,Zandvoort,31,2,OCO,SAR,2,1
2023,Zandvoort,31,4,OCO,NOR,1,0
2023,Zandvoort,31,10,OCO,GAS,2,0
2023,Zandvoort,31,11,OCO,PER,1,0
2023,Zandvoort,31,16,OCO,LEC,2,0
2023,Zandvoort,31,18,OCO,STR,1,0
2023,Zandvoort,31,20,OCO,MAG,2,1
2023,Zandvoort,31,22,OCO,TSU,3,3
2023,Zandvoort,31,23,OCO,ALB,1,1
2023,Zandvoort,31,24,OCO,ZHO,2,1
2023,Zandvoort,31,27,OCO,HUL,3,2
2023,Zandvoort,31,44,OCO,HAM,5,2
2023,Zandvoort,31,55,OCO,SAI,2,0
2023,Zandvoort,31,63,OCO,RUS,3,0
2023,Zandvoort,31,77,OCO,BOT,2,1
2023,Zandvoort,31,81,OCO,PIA,3,1
2023,Zandvoort,40,2,LAW,SAR,1,1
2023,Zandvoort,40,4,LAW,NOR,1,0
2023,Zandvoort,40,16,LAW,LEC,3,2
2023,Zandvoort,40,18,LAW,STR,2,0
2023,Zandvoort,40,20,LAW,MAG,3,0
2023,Zandvoort,40,22,LAW,TSU,1,0
2023,Zandvoort,40,23,LAW,ALB,1,1
2023,Zandvoort,40,24,LAW,ZHO,2,0
2023,Zandvoort,40,27,LAW,HUL,1,1
2023,Zandvoort,40,44,LAW,HAM,1,0
2023,Zandvoort,40,63,LAW,RUS,2,0
2023,Zandvoort,40,77,LAW,BOT,3,2
2023,Zandvoort,40,81,LAW,PIA,1,1
2023,Zandvoort,44,1,HAM,VER,1,0
2023,Zandvoort,44,2,HAM,SAR,2,0
2023,Zandvoort,44,4,HAM,NOR,2,1
2023,Zandvoort,44,11,HAM,PER,1,0
2023,Zandvoort,44,14,HAM,ALO,1,0
2023,Zandvoort,44,16,HAM,LEC,1,1
2023,Zandvoort,44,18,HAM,STR,1,0
2023,Zandvoort,44,20,HAM,MAG,1,1
2023,Zandvoort,44,22,HAM,TSU,1,1
2023,Zandvoort,44,23,HAM,ALB,3,1
2023,Zandvoort,44,24,HAM,ZHO,1,1
2023,Zandvoort,44,27,HAM,HUL,3,1
2023,Zandvoort,44,31,HAM,OCO,5,2
2023,Zandvoort,44,40,HAM,LAW,1,0
2023,Zandvoort,44,55,HAM,SAI,2,0
2023,Zandvoort,44,63,HAM,RUS,3,1
2023,Zandvoort,44,77,HAM,BOT,3,1
2023,Zandvoort,44,81,HAM,PIA,4,1
2023,Zandvoort,55,2,SAI,SAR,1,0
2023,Zandvoort,55,4,SAI,NOR,2,0
2023,Zandvoort,55,10,SAI,GAS,2,1
2023,Zandvoort,55,11,SAI,PER,1,0
2023,Zandvoort,55,14,SAI,ALO,1,0
2023,Zandvoort,55,16,SAI,LEC,2,1
2023,Zandvoort,55,18,SAI,STR,1,0
2023,Zandvoort,55,22,SAI,TSU,2,2
2023,Zandvoort,55,23,SAI,ALB,4,2
2023,Zandvoort,55,24,SAI,ZHO,1,1
2023,Zandvoort,55,27,SAI,HUL,1,0
2023,Zandvoort,55,31,SAI,OCO,2,0
2023,Zandvoort,55,44,SAI,HAM,2,0
2023,Zandvoort,55,63,SAI,RUS,1,0
2023,Zandvoort,55,77,SAI,BOT,1,0
2023,Zandvoort,55,81,SAI,PIA,2,0
2023,Zandvoort,63,1,RUS,VER,1,0
2023,Zandvoort,63,4,RUS,NOR,4,1
2023,Zandvoort,63,14,RUS,ALO,1,0
2023,Zandvoort,63,16,RUS,LEC,1,1
2023,Zandvoort,63,20,RUS,MAG,1,0
2023,Zandvoort,63,22,RUS,TSU,1,1
2023,Zandvoort,63,23,RUS,ALB,3,1
2023,Zandvoort,63,24,RUS,ZHO,1,0
2023,Zandvoort,63,27,RUS,HUL,2,1
2023,Zandvoort,63,31,RUS,OCO,2,0
2023,Zandvoort,63,40,RUS,LAW,1,0
2023,Zandvoort,63,44,RUS,HAM,2,0
2023,Zandvoort,63,77,RUS,BOT,2,1
2023,Zandvoort,63,81,RUS,PIA,2,1
2023,Zandvoort,77,1,BOT,VER,1,0
2023,Zandvoort,77,2,BOT,SAR,1,1
2023,Zandvoort,77,4,BOT,NOR,2,0
2023,Zandvoort,77,10,BOT,GAS,1,0
2023,Zandvoort,77,11,BOT,PER,1,0
2023,Zandvoort,77,14,BOT,ALO,1,0
2023,Zandvoort,77,16,BOT,LEC,2,1
2023,Zandvoort,77,18,BOT,STR,1,0
2023,Zandvoort,77,20,BOT,MAG,2,0
2023,Zandvoort,77,22,BOT,TSU,1,0
2023,Zandvoort,77,24,BOT,ZHO,3,0
2023,Zandvoort,77,27,BOT,HUL,1,1
2023,Zandvoort,77,31,BOT,OCO,2,1
2023,Zandvoort,77,40,BOT,LAW,2,0
2023,Zandvoort,77,44,BOT,HAM,3,1
2023,Zandvoort,77,55,BOT,SAI,1,0
2023,Zandvoort,77,63,BOT,RUS,3,0
2023,Zandvoort,77,81,BOT,PIA,3,1
2023,Zandvoort,81,1,PIA,VER,1,0
2023,Zandvoort,81,2,PIA,SAR,1,0
2023,Zandvoort,81,4,PIA,NOR,4,0
2023,Zandvoort,81,10,PIA,GAS,2,2
2023,Zandvoort,81,11,PIA,PER,1,0
2023,Zandvoort,81,14,PIA,ALO,1,0
2023,Zandvoort,81,16,PIA,LEC,4,1
2023,Zandvoort,81,18,PIA,STR,2,1
2023,Zandvoort,81,20,PIA,MAG,2,2
2023,Zandvoort,81,22,PIA,TSU,3,2
2023,Zandvoort,81,23,PIA,ALB,2,1
2023,Zandvoort,81,24,PIA,ZHO,2,1
2023,Zandvoort,81,27,PIA,HUL,3,0
2023,Zandvoort,81,31,PIA,OCO,3,0
2023,Zandvoort,81,40,PIA,LAW,2,0
2023,Zandvoort,81,44,PIA,HAM,4,0
2023,Zandvoort,81,55,PIA,SAI,2,0
2023,Zandvoort,81,63,PIA,RUS,4,0
2023,Zandvoort,81,77,PIA,BOT,4,1
2024,Austin,1,4,VER,NOR,4,1
2024,Austin,1,81,VER,PIA,1,0
2024,Austin,4,1,NOR,VER,3,2
2024,Austin,4,16,NOR,LEC,2,0
2024,Austin,4,55,NOR,SAI,1,0
2024,Austin,4,63,NOR,RUS,1,0
2024,Austin,4,81,NOR,PIA,1,0
2024,Austin,10,14,GAS,ALO,2,0
2024,Austin,10,18,GAS,STR,1,0
2024,Austin,10,20,GAS,MAG,1,0
2024,Austin,10,23,GAS,ALB,1,1
2024,Austin,10,30,GAS,LAW,1,0
2024,Austin,10,31,GAS,OCO,1,0
2024,Austin,10,43,GAS,COL,1,0
2024,Austin,10,81,GAS,PIA,1,0
2024,Austin,11,10,PER,GAS,1,0
2024,Austin,11,14,PER,ALO,1,1
2024,Austin,11,20,PER,MAG,2,1
2024,Austin,11,22,PER,TSU,3,3
2024,Austin,11,27,PER,HUL,1,0
2024,Austin,11,30,PER,LAW,1,0
2024,Austin,11,43,PER,COL,2,2
2024,Austin,11,63,PER,RUS,2,1
2024,Austin,14,10,ALO,GAS,2,1
2024,Austin,14,18,ALO,STR,1,0
2024,Austin,14,20,ALO,MAG,1,0
2024,Austin,14,22,ALO,TSU,2,1
2024,Austin,14,23,ALO,ALB,2,0
2024,Austin,14,24,ALO,ZHO,1,0
2024,Austin,14,30,ALO,LAW,2,1
2024,Austin,14,31,ALO,OCO,2,0
2024,Austin,14,77,ALO,BOT,2,1
2024,Austin,14,81,ALO,PIA,1,1
2024,Austin,16,1,LEC,VER,1,0
2024,Austin,16,4,LEC,NOR,2,0
2024,Austin,16,55,LEC,SAI,3,1
2024,Austin,16,63,LEC,RUS,1,1
2024,Austin,16,81,LEC,PIA,1,1
2024,Austin,18,10,STR,GAS,2,1
2024,Austin,18,14,STR,ALO,1,0
2024,Austin,18,20,STR,MAG,1,0
2024,Austin,18,22,STR,TSU,1,0
2024,Austin,18,23,STR,ALB,3,1
2024,Austin,18,24,STR,ZHO,2,2
2024,Austin,18,31,STR,OCO,2,0
2024,Austin,18,44,STR,HAM,1,1
2024,Austin,18,77,STR,BOT,2,1
2024,Austin,20,10,MAG,GAS,2,1
2024,Austin,20,14,MAG,ALO,2,0
2024,Austin,20,18,MAG,STR,1,1
2024,Austin,20,22,MAG,TSU,3,2
2024,Austin,20,23,MAG,ALB,1,1
2024,Austin,20,27,MAG,HUL,2,1
2024,Austin,20,30,MAG,LAW,1,0
2024,Austin,20,31,MAG,OCO,1,1
2024,Austin,22,11,TSU,PER,2,2
2024,Austin,22,14,TSU,ALO,2,1
2024,Austin,22,18,TSU,STR,1,0
2024,Austin,22,20,TSU,MAG,3,1
2024,Austin,22,23,TSU,ALB,1,1
2024,Austin,22,27,TSU,HUL,3,2
2024,Austin,22,31,TSU,OCO,1,0
2024,Austin,22,43,TSU,COL,1,0
2024,Austin,23,10,ALB,GAS,1,0
2024,Austin,23,14,ALB,ALO,3,2
2024,Austin,23,18,ALB,STR,3,2
2024,Austin,23,20,ALB,MAG,1,0
2024,Austin,23,22,ALB,TSU,1,0
2024,Austin,23,24,ALB,ZHO,3,2
2024,Austin,23,31,ALB,OCO,3,0
2024,Austin,23,44,ALB,HAM,1,1
2024,Austin,23,63,ALB,RUS,1,0
2024,Austin,23,77,ALB,BOT,4,3
2024,Austin,24,14,ZHO,ALO,1,1
2024,Austin,24,18,ZHO,STR,2,1
2024,Austin,24,23,ZHO,ALB,2,0
2024,Austin,24,31,ZHO,OCO,1,0
2024,Austin,24,43,ZHO,COL,1,1
2024,Austin,24,44,ZHO,HAM,1,1
2024,Austin,24,77,ZHO,BOT,2,0
2024,Austin,27,10,HUL,GAS,1,0
2024,Austin,27,11,HUL,PER,1,0
2024,Austin,27,14,HUL,ALO,1,1
2024,Austin,27,20,HUL,MAG,2,0
2024,Austin,27,22,HUL,TSU,4,3
2024,Austin,27,30,HUL,LAW,1,0
2024,Austin,27,31,HUL,OCO,1,1
2024,Austin,27,43,HUL,COL,1,0
2024,Austin,27,63,HUL,RUS,1,0
2024,Austin,30,10,LAW,GAS,2,1
2024,Austin,30,11,LAW,PER,1,0
2024,Austin,30,14,LAW,ALO,4,3
2024,Austin,30,18,LAW,STR,1,1
2024,Austin,30,20,LAW,MAG,2,0
2024,Austin,30,22,LAW,TSU,1,0
2024,Austin,30,23,LAW,ALB,1,0
2024,Austin,30,24,LAW,ZHO,1,0
2024,Austin,30,27,LAW,HUL,1,0
2024,Austin,30,31,LAW,OCO,1,0
2024,Austin,30,43,LAW,COL,2,1
2024,Austin,30,44,LAW,HAM,1,1
2024,Austin,30,77,LAW,BOT,1,0
2024,Austin,31,10,OCO,GAS,1,0
2024,Austin,31,14,OCO,ALO,3,1
2024,Austin,31,18,OCO,STR,1,1
2024,Austin,31,20,OCO,MAG,1,0
2024,Austin,31,22,OCO,TSU,1,0
2024,Austin,31,23,OCO,ALB,2,0
2024,Austin,31,24,OCO,ZHO,1,1
2024,Austin,31,27,OCO,HUL,1,0
2024,Austin,31,30,OCO,LAW,1,1
2024,Austin,31,44,OCO,HAM,1,1
2024,Austin,31,77,OCO,BOT,2,1
2024,Austin,43,10,COL,GAS,2,1
2024,Austin,43,11,COL,PER,1,0
2024,Austin,43,14,COL,ALO,1,1
2024,Austin,43,18,COL,STR,1,1
2024,Austin,43,20,COL,MAG,1,0
2024,Austin,43,22,COL,TSU,2,1
2024,Austin,43,23,COL,ALB,1,0
2024,Austin,43,24,COL,ZHO,1,1
2024,Austin,43,27,COL,HUL,1,0
2024,Austin,43,30,COL,LAW,1,0
2024,Austin,43,31,COL,OCO,1,0
2024,Austin,43,44,COL,HAM,1,1
2024,Austin,44,18,HAM,STR,1,0
2024,Austin,44,23,HAM,ALB,1,0
2024,Austin,44,27,HAM,HUL,1,1
2024,Austin,44,31,HAM,OCO,1,0
2024,Austin,44,43,HAM,COL,1,0
2024,Austin,44,77,HAM,BOT,1,1
2024,Austin,55,1,SAI,VER,1,0
2024,Austin,55,4,SAI,NOR,3,1
2024,Austin,55,16,SAI,LEC,3,2
2024,Austin,55,63,SAI,RUS,1,1
2024,Austin,55,81,SAI,PIA,1,0
2024,Austin,63,10,RUS,GAS,1,0
2024,Austin,63,11,RUS,PER,3,2
2024,Austin,63,14,RUS,ALO,1,1
2024,Austin,63,18,RUS,STR,1,1
2024,Austin,63,20,RUS,MAG,1,0
2024,Austin,63,22,RUS,TSU,1,0
2024,Austin,63,23,RUS,ALB,2,1
2024,Austin,63,24,RUS,ZHO,1,1
2024,Austin,63,27,RUS,HUL,2,1
2024,Austin,63,30,RUS,LAW,1,1
2024,Austin,63,31,RUS,OCO,1,1
2024,Austin,63,43,RUS,COL,1,1
2024,Austin,63,44,RUS,HAM,1,1
2024,Austin,63,77,RUS,BOT,1,1
2024,Austin,77,14,BOT,ALO,2,1
2024,Austin,77,18,BOT,STR,2,1
2024,Austin,77,23,BOT,ALB,3,1
2024,Austin,77,24,BOT,ZHO,1,1
2024,Austin,77,31,BOT,OCO,3,0
2024,Austin,77,44,BOT,HAM,1,1
2024,Austin,81,1,PIA,VER,1,0
2024,Austin,81,4,PIA,NOR,1,0
2024,Austin,81,10,PIA,GAS,1,1
2024,Austin,81,14,PIA,ALO,2,0
2024,Austin,81,16,PIA,LEC,1,0
2024,Austin,81,18,PIA,STR,1,1
2024,Austin,81,22,PIA,TSU,1,1
2024,Austin,81,30,PIA,LAW,1,1
2024,Austin,81,43,PIA,COL,1,1
2024,Austin,81,55,PIA,SAI,1,0
2024,Baku,1,3,VER,RIC,1,1
2024,Baku,1,4,VER,NOR,1,0
2024,Baku,1,11,VER,PER,1,0
2024,Baku,1,23,VER,ALB,1,0
2024,Baku,1,27,VER,HUL,1,0
2024,Baku,1,50,VER,BEA,1,0
2024,Baku,1,55,VER,SAI,1,0
2024,Baku,1,63,VER,RUS,1,1
2024,Baku,3,1,RIC,VER,1,0
2024,Baku,3,11,RIC,PER,1,0
2024,Baku,3,14,RIC,ALO,1,0
2024,Baku,3,18,RIC,STR,1,0
2024,Baku,3,22,RIC,TSU,1,1
2024,Baku,3,27,RIC,HUL,1,0
2024,Baku,3,43,RIC,COL,1,0
2024,Baku,3,50,RIC,BEA,1,0
2024,Baku,3,55,RIC,SAI,1,0
2024,Baku,3,63,RIC,RUS,1,0
2024,Baku,4,1,NOR,VER,2,1
2024,Baku,4,3,NOR,RIC,1,0
2024,Baku,4,11,NOR,PER,3,1
2024,Baku,4,14,NOR,ALO,1,0
2024,Baku,4,18,NOR,STR,1,0
2024,Baku,4,22,NOR,TSU,1,1
2024,Baku,4,23,NOR,ALB,1,0
2024,Baku,4,27,NOR,HUL,1,0
2024,Baku,4,43,NOR,COL,1,0
2024,Baku,4,50,NOR,BEA,1,1
2024,Baku,4,55,NOR,SAI,2,1
2024,Baku,4,63,NOR,RUS,1,0
2024,Baku,10,3,GAS,RIC,1,0
2024,Baku,10,11,GAS,PER,1,1
2024,Baku,10,14,GAS,ALO,1,0
2024,Baku,10,18,GAS,STR,1,0
2024,Baku,10,22,GAS,TSU,1,1
2024,Baku,10,24,GAS,ZHO,1,1
2024,Baku,10,27,GAS,HUL,1,0
2024,Baku,10,43,GAS,COL,1,0
2024,Baku,10,50,GAS,BEA,1,0
2024,Baku,10,55,GAS,SAI,1,1
2024,Baku,10,63,GAS,RUS,1,0
2024,Baku,10,77,GAS,BOT,2,1
2024,Baku,11,4,PER,NOR,2,1
2024,Baku,11,16,PER,LEC,2,2
2024,Baku,11,23,PER,ALB,1,1
2024,Baku,11,55,PER,SAI,2,1
2024,Baku,14,3,ALO,RIC,1,1
2024,Baku,14,10,ALO,GAS,1,1
2024,Baku,14,11,ALO,PER,1,1
2024,Baku,14,23,ALO,ALB,1,0
2024,Baku,14,44,ALO,HAM,1,0
2024,Baku,14,50,ALO,BEA,1,0
2024,Baku,14,55,ALO,SAI,1,1
2024,Baku,16,11,LEC,PER,2,2
2024,Baku,16,55,LEC,SAI,1,0
2024,Baku,18,22,STR,TSU,2,1
2024,Baku,18,24,STR,ZHO,1,0
2024,Baku,18,27,STR,HUL,1,0
2024,Baku,18,44,STR,HAM,1,0
2024,Baku,18,77,STR,BOT,2,1
2024,Baku,22,18,TSU,STR,1,0
2024,Baku,23,1,ALB,VER,1,0
2024,Baku,23,11,ALB,PER,2,1
2024,Baku,23,14,ALB,ALO,1,0
2024,Baku,23,27,ALB,HUL,1,1
2024,Baku,23,43,ALB,COL,2,1
2024,Baku,23,50,ALB,BEA,1,1
2024,Baku,23,55,ALB,SAI,2,1
2024,Baku,23,63,ALB,RUS,1,0
2024,Baku,23,81,ALB,PIA,1,0
2024,Baku,24,11,ZHO,PER,1,0
2024,Baku,24,18,ZHO,STR,2,1
2024,Baku,24,22,ZHO,TSU,1,1
2024,Baku,24,31,ZHO,OCO,1,1
2024,Baku,24,44,ZHO,HAM,1,0
2024,Baku,24,50,ZHO,BEA,1,0
2024,Baku,24,55,ZHO,SAI,1,0
2024,Baku,24,77,ZHO,BOT,2,2
2024,Baku,27,1,HUL,VER,1,0
2024,Baku,27,3,HUL,RIC,1,1
2024,Baku,27,10,HUL,GAS,1,1
2024,Baku,27,11,HUL,PER,1,0
2024,Baku,27,14,HUL,ALO,1,0
2024,Baku,27,18,HUL,STR,1,0
2024,Baku,27,22,HUL,TSU,1,1
2024,Baku,27,23,HUL,ALB,1,0
2024,Baku,27,43,HUL,COL,2,1
2024,Baku,27,50,HUL,BEA,1,1
2024,Baku,27,55,HUL,SAI,1,0
2024,Baku,27,63,HUL,RUS,1,0
2024,Baku,31,11,OCO,PER,1,0
2024,Baku,31,18,OCO,STR,1,0
2024,Baku,31,22,OCO,TSU,1,1
2024,Baku,31,24,OCO,ZHO,1,0
2024,Baku,31,44,OCO,HAM,1,0
2024,Baku,31,50,OCO,BEA,1,0
2024,Baku,31,55,OCO,SAI,1,0
2024,Baku,31,77,OCO,BOT,1,1
2024,Baku,43,3,COL,RIC,1,1
2024,Baku,43,10,COL,GAS,1,1
2024,Baku,43,11,COL,PER,1,1
2024,Baku,43,23,COL,ALB,1,0
2024,Baku,43,27,COL,HUL,2,1
2024,Baku,43,44,COL,HAM,1,0
2024,Baku,43,50,COL,BEA,1,0
2024,Baku,43,55,COL,SAI,1,1
2024,Baku,44,3,HAM,RIC,1,1
2024,Baku,44,10,HAM,GAS,1,1
2024,Baku,44,11,HAM,PER,1,0
2024,Baku,44,14,HAM,ALO,1,0
2024,Baku,44,18,HAM,STR,2,1
2024,Baku,44,22,HAM,TSU,1,1
2024,Baku,44,24,HAM,ZHO,2,1
2024,Baku,44,27,HAM,HUL,1,1
2024,Baku,44,31,HAM,OCO,1,1
2024,Baku,44,43,HAM,COL,1,0
2024,Baku,44,50,HAM,BEA,2,2
2024,Baku,44,55,HAM,SAI,1,0
2024,Baku,44,77,HAM,BOT,1,1
2024,Baku,50,1,BEA,VER,1,0
2024,Baku,50,3,BEA,RIC,1,1
2024,Baku,50,10,BEA,GAS,1,1
2024,Baku,50,11,BEA,PER,1,0
2024,Baku,50,14,BEA,ALO,1,0
2024,Baku,50,23,BEA,ALB,1,1
2024,Baku,50,24,BEA,ZHO,1,1
2024,Baku,50,27,BEA,HUL,1,1
2024,Baku,50,31,BEA,OCO,1,1
2024,Baku,50,43,BEA,COL,1,0
2024,Baku,50,44,BEA,HAM,1,1
2024,Baku,50,55,BEA,SAI,1,0
2024,Baku,50,63,BEA,RUS,1,0
2024,Baku,55,4,SAI,NOR,1,1
2024,Baku,55,11,SAI,PER,2,1
2024,Baku,55,16,SAI,LEC,1,0
2024,Baku,55,23,SAI,ALB,1,1
2024,Baku,55,81,SAI,PIA,1,0
2024,Baku,63,1,RUS,VER,1,1
2024,Baku,63,3,RUS,RIC,1,0
2024,Baku,63,4,RUS,NOR,1,0
2024,Baku,63,10,RUS,GAS,1,1
2024,Baku,63,11,RUS,PER,1,1
2024,Baku,63,23,RUS,ALB,1,0
2024,Baku,63,27,RUS,HUL,1,0
2024,Baku,63,50,RUS,BEA,1,0
2024,Baku,63,55,RUS,SAI,1,1
2024,Baku,77,10,BOT,GAS,1,1
2024,Baku,77,11,BOT,PER,1,0
2024,Baku,77,18,BOT,STR,3,1
2024,Baku,77,22,BOT,TSU,1,0
2024,Baku,77,24,BOT,ZHO,1,0
2024,Baku,77,55,BOT,SAI,1,0
2024,Baku,81,16,PIA,LEC,1,1
2024,Baku,81,23,PIA,ALB,1,1
2024,Catalunya,1,4,VER,NOR,3,0
2024,Catalunya,1,16,VER,LEC,2,0
2024,Catalunya,1,63,VER,RUS,1,1
2024,Catalunya,1,81,VER,PIA,1,0
2024,Catalunya,2,3,SAR,RIC,1,1
2024,Catalunya,2,11,SAR,PER,1,0
2024,Catalunya,2,20,SAR,MAG,4,0
2024,Catalunya,2,22,SAR,TSU,5,0
2024,Catalunya,2,23,SAR,ALB,1,0
2024,Catalunya,2,24,SAR,ZHO,2,0
2024,Catalunya,2,27,SAR,HUL,2,0
2024,Catalunya,2,31,SAR,OCO,1,0
2024,Catalunya,2,77,SAR,BOT,3,0
2024,Catalunya,3,10,RIC,GAS,1,0
2024,Catalunya,3,11,RIC,PER,1,0
2024,Catalunya,3,18,RIC,STR,2,0
2024,Catalunya,3,20,RIC,MAG,4,1
2024,Catalunya,3,22,RIC,TSU,4,1
2024,Catalunya,3,23,RIC,ALB,1,0
2024,Catalunya,3,24,RIC,ZHO,2,0
2024,Catalunya,3,27,RIC,HUL,2,0
2024,Catalunya,3,31,RIC,OCO,2,0
2024,Catalunya,3,77,RIC,BOT,4,1
2024,Catalunya,4,1,NOR,VER,4,0
2024,Catalunya,4,16,NOR,LEC,1,0
2024,Catalunya,4,44,NOR,HAM,1,1
2024,Catalunya,4,55,NOR,SAI,1,1
2024,Catalunya,4,63,NOR,RUS,3,2
2024,Catalunya,10,16,GAS,LEC,1,0
2024,Catalunya,10,18,GAS,STR,2,0
2024,Catalunya,10,23,GAS,ALB,1,1
2024,Catalunya,10,24,GAS,ZHO,1,0
